date,time,username,tweet,Compound_Score,Sentiments
18/01/2023,23:03:05,csr_infopedia,"Prosecutors charge prosecutors with suspicion of killing Brigadier J, variation of sambo age of life, Richard Putri, article on premeditated murder",-0.9136,Negatif
18/01/2023,15:49:35,aaaaaang,"sue the prosecutor sue it's already like stand up comedy, at least it's true a little bit like Ferdy Sambo death sentence Candrawati's daughter at the age of life richard Eliezer let Rangin eat mecin deh",0.6621,Positif
18/01/2023,23:43:40,pppdpw,sue the prosecutor for bharada e I think the majority of Indonesian people who service sambo unloading appreciate expressing it in front of people is useless,-0.0258,Negatif
16/01/2023,15:21:00,we have 17,sue the prosecutor Amin family judge Brigadier J is ashamed to be disappointed Brigadier J has an odd life span Brigadier J cheats on body shape,-0.8834,Negatif
20/01/2023,16:01:06,ridenewsdotco,sue jpu bharada e suggestion to cooperate with experts,0.0,Netral
24/01/2023,22:04:03,Sumbar fortress,"Prosecutor Bharada Eliezer Putri Candrawathi demands that Jokowi's judgment is fair, he also speaks with good ears",0.6369,Positif
18/01/2023,14:25:00,kimmi_jongun,prosecute the prosecutor Ferdy Sambo Putri Candrawati as a result of the role of a sick person,-0.7184,Negatif
18/01/2023,15:40:35,ibnuhanief80,sue prosecutor strong ma ruf th prison ricky rizal th prison ferdy sambo life span princess chandrawati prison th richard eliezer prison th prison jpu status justice colaboration noble please speak up,-0.6705,Negatif
18/01/2023,16:19:24,call me_sanz,sue strong prosecutor ma ruf th ricky rizal th princess candrawati th eliezer th ferdi sambo age of life proven status justice collaborator does not affect the sue,0.7717,Positif
18/01/2023,15:30:05,be helpful,demanded that the prison prosecutor charge Candrawathi's daughter to cheer on the brigadier j,-0.2263,Negatif
18/01/2023,16:15:17,radar editor,demanded that the prison prosecutor support Bharada E's protest,-0.5423,Negatif
18/01/2023,10:06:35,tvonenews,"sue the prosecutor, Putri Candrawati, a legal practitioner at Alas",-0.1531,Negatif
18/01/2023,12:20:10,pe_enestee,demanded that the prosecutor Putri Candrawati know what the community's sense of justice is,0.3612,Positif
19/01/2023,13:53:31,stopped,sue the prosecutor for the trial of Brigadier J for a fair value gt,0.7003,Positif
16/01/2023,18:00:32,akuratco,demand strong ma ruf confident free brigadier j,0.8519,Positif
16/01/2023,13:56:53,kompasdata,demand strong ma ruf wrongly charged with killing brigadier j prosecutor knot magelang cheating on princess candrawathi brigadier j strong,-0.5719,Negatif
16/01/2023,20:25:04,mediaindonesia,sue strong ricky full fair family of brigadier j martin value sue fair brigadier j family of indonesian people,0.8519,Positif
18/01/2023,15:03:16,tannmnn,"suing people for indictments is not appropriate, hope not that Eliezer is free to shoot and kill Brigadier J like the light punishment of the main actor",-0.8404,Negatif
21/01/2023,6:07:04,time dotco,sue the justice collaborator bharada e,0.5267,Positif
19/01/2023,13:48:37,maskuskusnadi,"I demand panic, God willing, the judge will give a fair verdict, Bharada E.",0.0516,Positif
18/01/2023,19:41:12,Metrach,sue pc bharada e fix mistakenly think monkey,-0.296,Negatif
19/01/2023,8:30:00,disway_id,sue prison deem appropriate event bharada e hanging hope the panel of judges will be fair bharadae brigadirj prison,-0.34,Negatif
18/01/2023,16:30:30,sindonews,sue bharada e aju pleidoi prison,-0.5106,Negatif
26/01/2023,11:43:14,speaker17,sue the bharada e prison to read the memorandum of defense,-0.4215,Negatif
20/01/2023,14:49:48,postingnewsid,sue bharada e prison to reveal the fact of brigadier j's murder,-0.8402,Negatif
18/01/2023,16:41:33,vivacoid,sue Bharada E Prison to dismantle the crimes of Joshua's executors,-0.5106,Negatif
27/01/2023,12:02:46,demokrasicoid,sue prison bharada e severe depression run hospital,-0.8625,Negatif
19/01/2023,14:41:53,Yitsinbo,sue bharada e corn prison executors kill,-0.8402,Negatif
18/01/2023,17:02:52,gocap_it,demand that bharada e prison immediately embrace the event,-0.3612,Negatif
18/01/2023,17:56:55,mitrapost_,sue bharada e jail win,0.5859,Positif
18/01/2023,17:32:19,milenialnewsid,sue for prison bharada e wins prosecutor bharada e is full of elements for murder plot to indict charges against Article KUHP Juncto Article Paragraph of KUHP,-0.7506,Negatif
19/01/2023,11:30:55,worlab1,sue bharada e jail win hug event,0.7845,Positif
18/01/2023,16:21:11,vivacoid,sue bharada e nang prison embrace legal power,-0.128,Negatif
19/01/2023,4:53:24,monitoring,sue bharada e prison prosecutor legal experts belong to empathy,-0.4215,Negatif
21/01/2023,11:12:04,pr tasikmalaya,demand bharada e jail revision,-0.128,Negatif
20/01/2023,11:58:18,independent popular,sue bharada e prison corn revision,-0.5106,Negatif
18/01/2023,19:47:03,indonewstv1,sue bharada e richard eliezer prison submit win,0.128,Positif
18/01/2023,19:00:36,cold glima,sue bharada e jail hold on to tears,-0.2263,Negatif
20/01/2023,6:38:13,with a compass,"Sue Bharada E Prison, reaping the corn polemic on the support of breaking up",-0.1531,Negatif
22/01/2023,19:01:04,tvonenews,suing bharada e prison reaps negative reactions,-0.8442,Negatif
18/01/2023,16:05:00,sindonews,sue bharada e prison submit win,0.128,Positif
18/01/2023,17:13:44,alertonline,demand prison kill brigadier j bharada e tears break the courtroom,-0.886,Negatif
21/01/2023,18:16:26,itsamareguzel,"Demand prison to kill Brigadier Joshua Hutabarat, Richard Eliezer, in a pledoi week",-0.8591,Negatif
16/01/2023,17:31:27,badillaonline,Demand prison note strong Maruf killed Brigadier J,-0.7184,Negatif
18/01/2023,18:24:58,you_miapa,prosecute prison heavy list richard eliezer Attorney minutes bharada e songkang tramadol jhopexlouisvuitton pc cuk nan daddies Attorney gen z earphones jasuke proud of you jin bbtitans thelastofus tiger richardeliezer,-0.4404,Negatif
18/01/2023,17:49:08,abdulkuasa,sue prison charge bharada richard eliezer justice collaborator behavior witness collaborate reveal evil exposing fair injury society ripkejustice saverichardeliezer magistrate deputy lord,-0.7845,Negatif
18/01/2023,16:20:00,sindonews,sue for prison mother support bharada e just,-0.1531,Negatif
26/01/2023,8:26:33,rmoljatim_id,"demand prison, complete contents of Defend Bharada E Richard Eliezer Pudihang Lumiu alias Bharada E Read the memorandum of Defense Pleidoi South Jakarta District Court Wednesday Read the full news",-0.5106,Negatif
18/01/2023,15:28:15,detikjabar,sue the wife of ex-Kadiv Propam Ferdy Sambo to jail for the satire of the family of Brigadier N Yosua Hutabarat Detikjabar Putri Candrawathi,0.0,Netral
18/01/2023,16:18:32,idntimes,demand that Attorney Bharada and the executors kill Yosua in prison,-0.8591,Negatif
16/01/2023,15:10:28,ayotimurcom,Demand prison Strong prosecutor Ma Ruf Putri Candrawathi Brigadier J cheats,-0.5106,Negatif
16/01/2023,21:53:04,here's dotcom,demand prison fall prosecutors demand prosecutors indict ricky rizal strong ma ruf hook murder brigadier j's plan full fair public family brigadier j nofriansyah,-0.6597,Negatif
18/01/2023,19:31:58,detikjateng,sue bharada e aju bela fair value prison,0.1027,Positif
29/01/2023,22:33:21,Peru RT 073179,sue the police prison for the dismissal of Bharada e,-0.5106,Negatif
19/01/2023,20:15:53,1nserttrans,sue prison the happy portrait of bharada e fiancé makes me sad,-0.4019,Negatif
18/01/2023,12:52:04,coverage6dotcom,Prosecutor demands Candrawathi Putri Prison reads Prosecutor continues trial of murder case planned for Brigadier J Justice Negeri Jakarta Selatan Wednesday,-0.6808,Negatif
26/01/2023,11:21:30,demokrasicoid,Sue jail for delaying marriage plan Bharada E message fiancé says makes sad,-0.4767,Negatif
18/01/2023,15:52:58,yoga tribune,sue light prison bharada e kill brigadier j,-0.8402,Negatif
24/01/2023,10:51:57,news no,demand prison year richard eliezer kills brigadier josua highlights eliezer status justice collaborator who charges low charges polemic wrapip,-0.8481,Negatif
20/01/2023,14:34:22,coverage6dotcom,prosecute Bharada E Putri Candrawathi's legal efforts,-0.296,Negatif
20/01/2023,15:11:41,here's dotcom,"Prosecute prison sentence Prosecutor demands Jpu Layanga indictment of murder Brigadier J's plan, one of Ferdy Sambo's, spread the news about Sambo's Free Land Movement",-0.7964,Negatif
23/01/2023,18:10:33,here's dotcom,sue for prison sentence richard eliezer alias bharada e reap the debate members of the jumimart girsang dpr political comments pdip value light charge bharada e deserves criminal prosecution,-0.802,Negatif
22/01/2023,13:29:02,here's dotcom,sue for prison sentence richard eliezer alias bharada e reaps public controversy to make it clear that the prosecutor shot colleague nofriansyah yosua hutabarat brigadier j has serious qualifications,-0.1779,Negatif
20/01/2023,16:27:05,here's dotcom,sue for prison sentence richard eliezer bharada e deems appropriate the article on the behavior status of justice collaborator jc lpsk regarding the nature of the recommendation of the panel of judges,0.1027,Positif
19/01/2023,14:51:33,here's dotcom,prosecute the criminal case for the murder of Brigadier J indictment Ferdy Sambo CS reap the controversy sue for considering the maximum because the murder case is a high law plan death sentence attorney general corn attempt,-0.9643,Negatif
19/01/2023,11:45:34,here's dotcom,"sue for life imprisonment indictment for the planned murder of Yosua Hutabarat Brigadier J Ferdy Sambo reaps controversy within the community, demand life imprisonment for the former head of the Indonesian National Police Prosecutor's Office Propaganda Prosecutor for Proof of the Plan",-0.802,Negatif
24/01/2023,23:51:33,ixarahman,sue plintatplin demand corn to speak up regarding abolishing bharada e's crime,-0.6124,Negatif
19/01/2023,11:51:35,21beritaterkini,Princess Candrawathi's demands made Brigadier J's sister angry with her blood boiling bro,-0.5106,Negatif
18/01/2023,13:30:04,mediaindonesia,demanded princess candrawathi brigadier j fair mirror,0.1027,Positif
19/01/2023,10:54:02,terkindots,sue princess light bharada e Kamaruddin law pc light money sue princess candrawathi light richard eliezer bharada e attorney,0.0,Netral
19/01/2023,8:06:25,serambinews,Sue Putri Candrawathi Criticism of being wrongly charged in the case of the planned murder of Brigadier J Nofriansyah Yosua Hutabarat Criticizes legal experts,-0.8834,Negatif
19/01/2023,7:23:01,dollessiregar,demand that the judge's hand be broken by law bharada e free,0.4404,Positif
27/01/2023,6:06:10,vivacoid,demands to be willing to break up with new facts bharada e,0.0,Netral
18/01/2023,18:34:15,jumbo4553marcel,Candrawati's daughter is demanding,-0.2263,Negatif
19/01/2023,16:37:03,lebak portal,sue richard eliezer fair trial attorney general bharada e executor kills brigadier j,-0.296,Negatif
16/01/2023,6:31:02,with a compass,sue ricky rizal strong ma ruf title main room prof h oemar seno adji sh wib,0.5106,Positif
20/01/2023,0:03:44,sacrificial,sue lightly sambo protest tubi coverstoryone jakarta,-0.25,Negatif
17/01/2023,16:50:49,tvonenews,"demands sambo life imprisonment, prosecutors demand that the prosecutor provide legal facts about the scenario of the brigadier's death, see the full news",-0.5994,Negatif
18/01/2023,17:49:13,I'm enjoying it,sue the prosecutor to indict the plot to kill the late brigadier joshua rr th km th pc th fs live life with bharada e who incidentally is a justice collaborator you sue th th your conscience,-0.3182,Negatif
29/01/2023,10:12:17,negritons,sue th re also reasonable because as a reasonable jc sue your pc rr to the officer who was obstructed lost proof of participating in sambo death pc your life span rr th re th the officer who obstructed th,-0.7351,Negatif
19/01/2023,6:12:17,orideos,demand that the prosecutor team have a big role to play dead brigadier if the trial considers a fair role,-0.2732,Negatif
27/01/2023,6:26:33,intips celeb,sue fiancé bharada e tani wait,0.0,Netral
17/01/2023,15:12:26,inewssidoarjo,demand life span ferdy sambo indictment for brain killing brigadier j,-0.7096,Negatif
17/01/2023,18:35:32,economic news 24,"Sue for life, Ferdy Sambo, Brigadier J's family is subject to the death penalty",-0.7845,Negatif
17/01/2023,22:33:33,rmoljatim_id,demand life span ferdy sambo full dil community demand life imprisonment ferdy sambo kill brigadier Yosua hutabarat deem tri sakti university law lecturer azmi syahputra sue,-0.7717,Negatif
18/01/2023,18:02:28,vans_studio,"sue via the prosecutor in the trial, Joshua, take care of hope, sambo returns the favor, the jc lacks weight, demands a ball, the panel of judges is fair, bharada e",0.8779,Positif
18/01/2023,16:50:27,imserenities,"I hope the judge's verdict is fair, Bharada e",0.7003,Positif
19/01/2023,6:39:28,gyuullie,demands that are light weigh the weight of the judge even polite but light bharada e justice collaborator boong pc then the trial is already heavy hwhw,0.6808,Positif
18/01/2023,13:55:42,personal16696250,sue yr heavy post grow brigadier j fs pc smooth scenario elihezer yg victim go to jail rotten scenario kiss sue yr life span star general,-0.3818,Negatif
29/01/2023,12:41:38,duta_ocink,go down lose win close ws which is pretty ok mas cecil mas domination try using fredin sambo as a jungler but the ult is crazy mlbb,0.0129,Positif
29/01/2023,14:57:22,agusrotua,down the meeting there brigadier j point gun shoot brigadier e stay benny's world,-0.5859,Negatif
27/12/2022,5:06:02,opposition,also ferdy sambo bharada e belongs to the soul of the intersection,0.0,Netral
29/01/2023,23:28:12,akoelaharjuna,"also intervened in dragging the former head of the Indonesian National Police propam division, Ferdy Sambo, the law of the fs intervention, added Kawaljokowi",0.0,Netral
22/01/2023,9:25:26,kingofpantun,How can I make fun of Princess Candrawati?,0.5106,Positif
04/01/2023,10:50:24,wjtodaycom,also asked Ferdy Sambo the judge to directly review the location of the murder of Brigadier J,-0.6908,Negatif
26/12/2022,16:09:08,tvonenews,"Follow Ferdy's orders, Sambo is an expert, right, Bharada Ethics, shoot Brigadier J",-0.34,Negatif
24/12/2022,23:07:09,with a compass,"participated in the murder of Nofriansyah Yosua Hutabarat, Brigadier Reporting to the police twenty times",-0.6908,Negatif
28/01/2023,12:15:54,fighter out 15,"Close bang, screw up the sambo prestige",-0.1027,Negatif
27/12/2022,17:09:54,videotribun,closed anxious spirit more psychologist value bharada e experienced complete hypomania,0.3353,Positif
13/12/2022,13:36:00,portalmediaid,"Princess Candrawathi's earplugs are strong evidence of the murder of Brigadier J's plan, read in full",-0.34,Negatif
